archivo,campo_json,tipo_observado,nullable,significado,unidad,fuente,ejemplo_real
provincias_wgs84.geojson,inec_urbano_rural.2024.URBANA,integer,no,Siniestros por zona y ano,eventos,INEC ESTRA,871
provincias_wgs84.geojson,lesionados_inec_2019,integer,no,Campo observado; ver diccionario metodologico,segun campo,Ver procedencia de la capa,1097
provincias_wgs84.geojson,matriculados_prov_inec_2019,integer,no,Campo observado; ver diccionario metodologico,segun campo,Ver procedencia de la capa,145729
provincias_wgs84.geojson,nivel_agregacion,string,no,Campo observado; ver diccionario metodologico,segun campo,Ver procedencia de la capa,provincia
provincias_wgs84.geojson,poblacion,integer,no,Poblacion proyectada,habitantes,INEC,831220
provincias_wgs84.geojson,poblacion_2024,integer,no,Poblacion proyectada,habitantes,INEC,831220
provincias_wgs84.geojson,poblacion_por_anio,object,no,Poblacion proyectada para el ano indicado,habitantes,INEC,
provincias_wgs84.geojson,poblacion_por_anio.2010,integer,no,Poblacion proyectada para el ano indicado,habitantes,INEC,713534
provincias_wgs84.geojson,poblacion_por_anio.2011,integer,no,Poblacion proyectada para el ano indicado,habitantes,INEC,726056
provincias_wgs84.geojson,poblacion_por_anio.2012,integer,no,Poblacion proyectada para el ano indicado,habitantes,INEC,738618
provincias_wgs84.geojson,poblacion_por_anio.2013,integer,no,Poblacion proyectada para el ano indicado,habitantes,INEC,750773
provincias_wgs84.geojson,poblacion_por_anio.2014,integer,no,Poblacion proyectada para el ano indicado,habitantes,INEC,762789
provincias_wgs84.geojson,poblacion_por_anio.2015,integer,no,Poblacion proyectada para el ano indicado,habitantes,INEC,774638
provincias_wgs84.geojson,poblacion_por_anio.2016,integer,no,Poblacion proyectada para el ano indicado,habitantes,INEC,785615
provincias_wgs84.geojson,poblacion_por_anio.2017,integer,no,Poblacion proyectada para el ano indicado,habitantes,INEC,796212
provincias_wgs84.geojson,poblacion_por_anio.2018,integer,no,Poblacion proyectada para el ano indicado,habitantes,INEC,808420
provincias_wgs84.geojson,poblacion_por_anio.2019,integer,no,Poblacion proyectada para el ano indicado,habitantes,INEC,820239
provincias_wgs84.geojson,poblacion_por_anio.2020,integer,no,Poblacion proyectada para el ano indicado,habitantes,INEC,825590
provincias_wgs84.geojson,poblacion_por_anio.2021,integer,no,Poblacion proyectada para el ano indicado,habitantes,INEC,825773
provincias_wgs84.geojson,poblacion_por_anio.2022,integer,no,Poblacion proyectada para el ano indicado,habitantes,INEC,826246
provincias_wgs84.geojson,poblacion_por_anio.2023,integer,no,Poblacion proyectada para el ano indicado,habitantes,INEC,828172
provincias_wgs84.geojson,poblacion_por_anio.2024,integer,no,Poblacion proyectada para el ano indicado,habitantes,INEC,831220
provincias_wgs84.geojson,poblacion_por_anio.2025,integer,no,Poblacion proyectada para el ano indicado,habitantes,INEC,834958
provincias_wgs84.geojson,poblacion_por_anio.2026,integer,no,Poblacion proyectada para el ano indicado,habitantes,INEC,839268
provincias_wgs84.geojson,poblacion_por_anio.2027,integer,no,Poblacion proyectada para el ano indicado,habitantes,INEC,843983
provincias_wgs84.geojson,poblacion_por_anio.2028,integer,no,Poblacion proyectada para el ano indicado,habitantes,INEC,848908
provincias_wgs84.geojson,poblacion_por_anio.2029,integer,no,Poblacion proyectada para el ano indicado,habitantes,INEC,853919
provincias_wgs84.geojson,poblacion_por_anio.2030,integer,no,Poblacion proyectada para el ano indicado,habitantes,INEC,858961
provincias_wgs84.geojson,poblacion_por_anio.2031,integer,no,Poblacion proyectada para el ano indicado,habitantes,INEC,864010
provincias_wgs84.geojson,poblacion_por_anio.2032,integer,no,Poblacion proyectada para el ano indicado,habitantes,INEC,869042
provincias_wgs84.geojson,poblacion_por_anio.2033,integer,no,Poblacion proyectada para el ano indicado,habitantes,INEC,874050
provincias_wgs84.geojson,poblacion_por_anio.2034,integer,no,Poblacion proyectada para el ano indicado,habitantes,INEC,879038
provincias_wgs84.geojson,poblacion_por_anio.2035,integer,no,Poblacion proyectada para el ano indicado,habitantes,INEC,883986
provincias_wgs84.geojson,porcentaje_motocicletas_vehiculos_2024,number,no,Campo observado; ver diccionario metodologico,segun campo,Ver procedencia de la capa,17.229167
provincias_wgs84.geojson,siniestros_historico,object,no,Siniestros del ano resueltos territorialmente,eventos,INEC ESTRA,
provincias_wgs84.geojson,siniestros_historico.2019,integer,no,Siniestros del ano resueltos territorialmente,eventos,INEC ESTRA,1249
provincias_wgs84.geojson,siniestros_historico.2021,integer,no,Siniestros del ano resueltos territorialmente,eventos,INEC ESTRA,828
provincias_wgs84.geojson,siniestros_historico.2022,integer,no,Siniestros del ano resueltos territorialmente,eventos,INEC ESTRA,1154
provincias_wgs84.geojson,siniestros_historico.2023,integer,no,Siniestros del ano resueltos territorialmente,eventos,INEC ESTRA,1197
provincias_wgs84.geojson,siniestros_historico.2024,integer,no,Siniestros del ano resueltos territorialmente,eventos,INEC ESTRA,1416
provincias_wgs84.geojson,siniestros_inec_2019,integer,no,Campo observado; ver diccionario metodologico,segun campo,Ver procedencia de la capa,1249
provincias_wgs84.geojson,sppat_fallecidos_por_anio,object,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,
provincias_wgs84.geojson,sppat_fallecidos_por_anio.2016,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,64
provincias_wgs84.geojson,sppat_fallecidos_por_anio.2017,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,117
provincias_wgs84.geojson,sppat_fallecidos_por_anio.2018,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,132
provincias_wgs84.geojson,sppat_fallecidos_por_anio.2019,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,113
provincias_wgs84.geojson,sppat_fallecidos_por_anio.2020,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,70
provincias_wgs84.geojson,sppat_fallecidos_por_anio.2021,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,67
provincias_wgs84.geojson,sppat_por_condicion,object,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,
provincias_wgs84.geojson,sppat_por_condicion.2016,object,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,
provincias_wgs84.geojson,sppat_por_condicion.2016.categorias,null/object,si,Fallecidos SPPAT por categoria/ano,personas,SPPAT,
provincias_wgs84.geojson,sppat_por_condicion.2016.categorias.BICICLETA,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,1
provincias_wgs84.geojson,sppat_por_condicion.2016.categorias.OCUPANTE,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,42
provincias_wgs84.geojson,sppat_por_condicion.2016.categorias.PEATÓN,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,22
provincias_wgs84.geojson,sppat_por_condicion.2016.estado,string,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,disponible
provincias_wgs84.geojson,sppat_por_condicion.2016.total,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,64
provincias_wgs84.geojson,sppat_por_condicion.2017,object,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,
provincias_wgs84.geojson,sppat_por_condicion.2017.categorias,object,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,
provincias_wgs84.geojson,sppat_por_condicion.2017.categorias.BICICLETA,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,1
provincias_wgs84.geojson,sppat_por_condicion.2017.categorias.OCUPANTE,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,87
provincias_wgs84.geojson,sppat_por_condicion.2017.categorias.PEATÓN,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,29
provincias_wgs84.geojson,sppat_por_condicion.2017.estado,string,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,disponible
provincias_wgs84.geojson,sppat_por_condicion.2017.total,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,117
provincias_wgs84.geojson,sppat_por_condicion.2018,object,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,
provincias_wgs84.geojson,sppat_por_condicion.2018.categorias,object,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,
provincias_wgs84.geojson,sppat_por_condicion.2018.categorias.BICICLETA,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,3
provincias_wgs84.geojson,sppat_por_condicion.2018.categorias.OCUPANTE,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,87
provincias_wgs84.geojson,sppat_por_condicion.2018.categorias.PEATÓN,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,42
provincias_wgs84.geojson,sppat_por_condicion.2018.estado,string,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,disponible
provincias_wgs84.geojson,sppat_por_condicion.2018.total,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,132
provincias_wgs84.geojson,sppat_por_condicion.2019,object,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,
provincias_wgs84.geojson,sppat_por_condicion.2019.categorias,object,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,
provincias_wgs84.geojson,sppat_por_condicion.2019.categorias.BICICLETA,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,2
provincias_wgs84.geojson,sppat_por_condicion.2019.categorias.OCUPANTE,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,76
provincias_wgs84.geojson,sppat_por_condicion.2019.categorias.PEATÓN,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,35
provincias_wgs84.geojson,sppat_por_condicion.2019.estado,string,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,disponible
provincias_wgs84.geojson,sppat_por_condicion.2019.total,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,113
provincias_wgs84.geojson,sppat_por_condicion.2020,object,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,
provincias_wgs84.geojson,sppat_por_condicion.2020.categorias,null/object,si,Fallecidos SPPAT por categoria/ano,personas,SPPAT,
provincias_wgs84.geojson,sppat_por_condicion.2020.categorias.BICICLETA,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,1
provincias_wgs84.geojson,sppat_por_condicion.2020.categorias.OCUPANTE,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,50
provincias_wgs84.geojson,sppat_por_condicion.2020.categorias.PEATÓN,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,19
provincias_wgs84.geojson,sppat_por_condicion.2020.estado,string,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,disponible
provincias_wgs84.geojson,sppat_por_condicion.2020.total,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,70
provincias_wgs84.geojson,sppat_por_condicion.2021,object,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,
provincias_wgs84.geojson,sppat_por_condicion.2021.categorias,null/object,si,Fallecidos SPPAT por categoria/ano,personas,SPPAT,
provincias_wgs84.geojson,sppat_por_condicion.2021.categorias.BICICLETA,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,3
provincias_wgs84.geojson,sppat_por_condicion.2021.categorias.OCUPANTE,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,49
provincias_wgs84.geojson,sppat_por_condicion.2021.categorias.PEATÓN,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,15
provincias_wgs84.geojson,sppat_por_condicion.2021.estado,string,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,disponible
provincias_wgs84.geojson,sppat_por_condicion.2021.total,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,67
provincias_wgs84.geojson,sppat_por_sexo,object,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,
provincias_wgs84.geojson,sppat_por_sexo.2016,object,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,
provincias_wgs84.geojson,sppat_por_sexo.2016.categorias,null/object,si,Fallecidos SPPAT por categoria/ano,personas,SPPAT,
provincias_wgs84.geojson,sppat_por_sexo.2016.categorias.FEMENINO,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,15
provincias_wgs84.geojson,sppat_por_sexo.2016.categorias.MASCULINO,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,49
provincias_wgs84.geojson,sppat_por_sexo.2016.estado,string,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,disponible
provincias_wgs84.geojson,sppat_por_sexo.2016.total,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,64
provincias_wgs84.geojson,sppat_por_sexo.2017,object,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,
provincias_wgs84.geojson,sppat_por_sexo.2017.categorias,object,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,
provincias_wgs84.geojson,sppat_por_sexo.2017.categorias.FEMENINO,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,40
provincias_wgs84.geojson,sppat_por_sexo.2017.categorias.MASCULINO,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,77
provincias_wgs84.geojson,sppat_por_sexo.2017.estado,string,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,disponible
provincias_wgs84.geojson,sppat_por_sexo.2017.total,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,117
provincias_wgs84.geojson,sppat_por_sexo.2018,object,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,
provincias_wgs84.geojson,sppat_por_sexo.2018.categorias,object,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,
provincias_wgs84.geojson,sppat_por_sexo.2018.categorias.FEMENINO,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,33
provincias_wgs84.geojson,sppat_por_sexo.2018.categorias.MASCULINO,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,99
provincias_wgs84.geojson,sppat_por_sexo.2018.estado,string,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,disponible
provincias_wgs84.geojson,sppat_por_sexo.2018.total,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,132
provincias_wgs84.geojson,sppat_por_sexo.2019,object,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,
provincias_wgs84.geojson,sppat_por_sexo.2019.categorias,object,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,
provincias_wgs84.geojson,sppat_por_sexo.2019.categorias.FEMENINO,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,21
provincias_wgs84.geojson,sppat_por_sexo.2019.categorias.MASCULINO,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,92
provincias_wgs84.geojson,sppat_por_sexo.2019.estado,string,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,disponible
provincias_wgs84.geojson,sppat_por_sexo.2019.total,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,113
provincias_wgs84.geojson,sppat_por_sexo.2020,object,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,
provincias_wgs84.geojson,sppat_por_sexo.2020.categorias,null/object,si,Fallecidos SPPAT por categoria/ano,personas,SPPAT,
provincias_wgs84.geojson,sppat_por_sexo.2020.categorias.FEMENINO,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,11
provincias_wgs84.geojson,sppat_por_sexo.2020.categorias.MASCULINO,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,59
provincias_wgs84.geojson,sppat_por_sexo.2020.estado,string,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,disponible
provincias_wgs84.geojson,sppat_por_sexo.2020.total,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,70
provincias_wgs84.geojson,sppat_por_sexo.2021,object,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,
provincias_wgs84.geojson,sppat_por_sexo.2021.categorias,null/object,si,Fallecidos SPPAT por categoria/ano,personas,SPPAT,
provincias_wgs84.geojson,sppat_por_sexo.2021.categorias.FEMENINO,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,15
provincias_wgs84.geojson,sppat_por_sexo.2021.categorias.MASCULINO,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,52
provincias_wgs84.geojson,sppat_por_sexo.2021.estado,string,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,disponible
provincias_wgs84.geojson,sppat_por_sexo.2021.total,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,67
provincias_wgs84.geojson,sppat_por_tipo_accidente,object,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,
provincias_wgs84.geojson,sppat_por_tipo_accidente.2016,object,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,
provincias_wgs84.geojson,sppat_por_tipo_accidente.2016.categorias,null/object,si,Fallecidos SPPAT por categoria/ano,personas,SPPAT,
provincias_wgs84.geojson,sppat_por_tipo_accidente.2016.categorias.ATROPELLO,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,22
provincias_wgs84.geojson,sppat_por_tipo_accidente.2016.categorias.CAÍDA,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,3
provincias_wgs84.geojson,sppat_por_tipo_accidente.2016.categorias.CHOQUE,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,22
provincias_wgs84.geojson,sppat_por_tipo_accidente.2016.categorias.DESCONOCIDO,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,1
provincias_wgs84.geojson,sppat_por_tipo_accidente.2016.categorias.VOLCAMIENTO,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,19
provincias_wgs84.geojson,sppat_por_tipo_accidente.2016.estado,string,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,disponible
provincias_wgs84.geojson,sppat_por_tipo_accidente.2016.total,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,64
provincias_wgs84.geojson,sppat_por_tipo_accidente.2017,object,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,
provincias_wgs84.geojson,sppat_por_tipo_accidente.2017.categorias,object,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,
provincias_wgs84.geojson,sppat_por_tipo_accidente.2017.categorias.ATROPELLO,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,31
provincias_wgs84.geojson,sppat_por_tipo_accidente.2017.categorias.CAÍDA,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,5
provincias_wgs84.geojson,sppat_por_tipo_accidente.2017.categorias.CHOQUE,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,41
provincias_wgs84.geojson,sppat_por_tipo_accidente.2017.categorias.DESCONOCIDO,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,2
provincias_wgs84.geojson,sppat_por_tipo_accidente.2017.categorias.VOLCAMIENTO,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,40
provincias_wgs84.geojson,sppat_por_tipo_accidente.2017.estado,string,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,disponible
provincias_wgs84.geojson,sppat_por_tipo_accidente.2017.total,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,117
provincias_wgs84.geojson,sppat_por_tipo_accidente.2018,object,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,
provincias_wgs84.geojson,sppat_por_tipo_accidente.2018.categorias,object,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,
provincias_wgs84.geojson,sppat_por_tipo_accidente.2018.categorias.ATROPELLO,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,43
provincias_wgs84.geojson,sppat_por_tipo_accidente.2018.categorias.CAÍDA,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,3
provincias_wgs84.geojson,sppat_por_tipo_accidente.2018.categorias.CHOQUE,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,48
provincias_wgs84.geojson,sppat_por_tipo_accidente.2018.categorias.DESCONOCIDO,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,4
